955,1,3194589,2,150,17826
956,7,3194592,1,961,17827
957,8,3195589,50,27,17877
958,2,3195591,17,48,17894
959,17,3197213,1,573,17895
960,7,3197213,1,388,17896
961,17,3197216,1,51,17897
962,20,3199360,15,351,17912
963,18,3199363,1,124,17913
964,8,3201737,1,234,17914
965,15,3201737,67,207,17981
966,19,3201744,1,54,17982
967,2,3201744,2,379,17984
968,3,3212935,1,231,17985
969,4,3216954,1,252,17986
970,16,3216957,1,507,17987
971,17,3216957,11,198,17998
972,1,3216957,1,25,17999
973,10,3225308,1,42,18000
974,9,3226057,1,268,18001
975,14,3226065,1,772,18002
976,20,3226065,1,104,18003
977,18,3238436,1,285,18004
978,11,3238444,1,193,18005
979,18,3238457,1,251,18006
980,15,3240698,17,118,18023
981,14,3242727,1,61,18024
982,6,3242727,15,289,18039
983,13,3244611,15,287,18054
984,13,3246494,15,287,18069
985,7,3249455,1,46,18070
986,9,3250190,1,373,18071
987,5,3264943,1,27,18072
988,19,3264947,1,113,18073
989,6,3266352,2,93,18075
990,20,3270789,1,48,18076
991,12,3270791,1,272,18077
992,5,3270794,1,29,18078
993,9,3283045,1,137,18079
994,12,3285867,50,177,18129
995,9,3290108,1,87,18130
996,15,3290108,15,123,18145
997,5,3290874,8,10,18153
998,5,3291825,1,193,18154
999,9,3295509,1,42,18155
1000,7,3318247,1,172,18156
1001,19,3319585,11,1310,18167
1002,20,3322454,1,77,18168
1003,18,3348462,1,141,18169
1004,8,3348465,1,262,18170
1005,5,3349927,10,1836,18180
1006,15,3349927,15,289,18195
1007,7,3355208,1,32,18196
1008,3,3355211,1,290,18197
1009,2,3355228,1,28,18198
1010,13,3356720,3,1316,18201
1011,14,3368104,1,22,18202
1012,5,3368111,1,110,18203
1013,20,3368933,17,90,18220
1014,18,3368933,1,72,18221
1015,3,3371403,15,229,18236
1016,8,3373216,11,260,18247
1017,13,3375523,1,114,18248
1018,10,3382420,1,90,18249
1019,13,3388807,2,128,18251
1020,6,3391760,1,890,18252
1021,10,3395298,1200,482,19452
1022,5,3397442,1,3200,19453
1023,16,3430627,1,122,19454
1024,10,3430632,1,86,19455
1025,17,3430634,1,184,19456
1026,10,3436696,1,372,19457
1027,15,3436699,1,38,19458
1028,10,3436728,1,124,19459
1029,20,3436750,10,2935,19469
1030,4,3438220,1,19,19470
1031,12,3438227,1,180,19471
1032,15,3460964,1,28,19472
1033,20,3474228,1,160,19473
1034,2,3474228,1,486,19474
1035,11,3474231,1,118,19475
1036,5,3477605,1,1868,19476
1037,4,3477626,1,119,19477
1038,14,3479371,1,26,19478
1039,19,3482523,1,228,19479
1040,7,3482527,1,294,19480
1041,17,3484036,50,218,19530
1042,4,3485484,11,2113,19541
1043,7,3485506,2,274,19543
1044,13,3485506,1,152,19544
1045,17,3487586,100,92,19644
1046,19,3487591,1,42,19645
1047,1,3490893,998,912,20643
1048,4,3492446,1,140,20644
1049,7,3494268,1,27,20645
1050,19,3494268,15,444,20660
1051,16,3494271,1,31,20661
1052,20,3494275,1,210,20662
1053,9,3495986,2,109,20664
1054,6,3495988,1,37,20665
1055,18,3495995,1,137,20666
1056,8,3506026,1,219,20667
1057,14,3510837,1,20,20668
1058,9,3515499,1,348,20669
1059,14,3515505,1,147,20670
1060,9,3517607,1,237,20671
1061,4,3519506,1,33,20672
1062,5,3520306,1,437,20673
1063,18,3529148,1,28,20674
1064,15,3536409,8,14,20682
1065,2,3551873,1,34,20683
1066,7,3559921,1,2113,20684
1067,18,3561604,2,247,20686
1068,11,3574306,1,78,20687
1069,8,3575049,1,292,20688
1070,3,3576444,1,180,20689
1071,2,3578357,1,2581,20690
1072,14,3578361,1,115,20691
1073,15,3578368,1,247,20692
1074,6,3590767,1,20,20693
1075,17,3590781,15,671,20708
1076,17,3590813,1,103,20709
1077,17,3592077,29,70,20738
1078,7,3597640,6,277,20744
1079,12,3597662,1,284,20745
1080,19,3598717,1,27,20746
1081,3,3604375,1,126,20747
1082,2,3611353,1,30,20748
1083,2,3636055,1,116,20749
1084,20,3636060,1,66,20750
1085,5,3636062,1,1011,20751
1086,10,3636065,1,31,20752
1087,2,3636077,1,23,20753
1088,17,3636082,1,111,20754
1089,19,3638694,1,286,20755
1090,3,3643810,1,2114,20756
1091,17,3643815,1,27,20757
1092,19,3650121,1,19,20758
1093,10,3651097,1,27,20759
1094,9,3652780,2,247,20761
1095,12,3652786,1,78,20762
1096,2,3665136,1,308,20763
1097,16,3665150,1,280,20764
1098,14,3676589,1,26,20765
1099,19,3682659,1,586,20766
1100,11,3684108,31,328,20797
1101,5,3685938,2,32,20799
1102,19,3696993,1,413,20800
1103,9,3696993,100,286,20900
1104,20,3697006,50,177,20950
1105,12,3699735,1,219,20951
1106,13,3700647,1,54,20952
1107,1,3702110,1,26,20953
1108,19,3703592,1,1876,20954
1109,2,3707975,5,112,20959
1110,17,3707993,1,821,20960
1111,4,3719750,1,209,20961
1112,11,3721178,38,266,20999
1113,12,3721180,1,29,21000
1114,18,3721180,3,26,21003
1115,12,3721180,1,60,21004
1116,3,3721187,1,412,21005
1117,3,3722909,11,57,21016
1118,18,3722911,1,39,21017
1119,11,3727898,1,71,21018
1120,18,3738679,1,174,21019
1121,6,3743938,1,44,21020
1122,11,3743939,5,76,21025
1123,7,3749501,6,277,21031
1124,19,3749501,1,228,21032
1125,19,3752921,11,109,21043
1126,13,3752921,1,83,21044
1127,17,3755675,1,23,21045
1128,12,3755707,1,2338,21046
1129,9,3762685,1,30,21047
1130,12,3762705,1,94,21048
1131,3,3762707,1,37,21049
1132,8,3771039,1,291,21050
1133,9,3777902,1,26,21051
1134,13,3800639,1,28,21052
1135,10,3801377,1,404,21053
1136,20,3801395,1,821,21054
1137,3,3801397,1,272,21055
1138,6,3801404,1,145,21056
1139,9,3801408,1,127,21057
1140,3,3815898,1,1866,21058
1141,10,3817539,1,73,21059
1142,9,3817545,1,289,21060
1143,7,3817572,1,27,21061
1144,9,3817751,1,77,21062
1145,16,3817756,1,223,21063
1146,17,3818574,1,196,21064
1147,7,3820253,1,29,21065
1148,18,3821011,1,130,21066
1149,18,3822847,11,240,21077
1150,11,3822851,1,136,21078
1151,10,3824480,1,297,21079
1152,17,3827648,15,793,21094
1153,2,3840019,1,285,21095
1154,12,3840019,40,573,21135
1155,2,3842596,10,2935,21145
1156,11,3846470,1,28,21146
1157,6,3865187,1,2312,21147
1158,18,3867028,1,22,21148
1159,19,3870949,1,28,21149
1160,17,3870951,1,368,21150
1161,6,3876193,1,30,21151
1162,7,3876198,1,48,21152
1163,4,3876220,1,284,21153
1164,5,3876239,1,81,21154
1165,19,3878461,15,289,21169
1166,4,3882922,1,25,21170
1167,9,3889429,1,365,21171
1168,7,3914131,1,116,21172
1169,2,3918905,11,48,21183
1170,15,3924467,6,277,21189
1171,20,3932186,1,57,21190
1172,12,3932194,1,772,21191
1173,1,3932203,1,33,21192
1174,16,3943959,1,209,21193
1175,6,3956526,1,61,21194
1176,18,3957350,2,950,21196
1177,1,3963260,1,601,21197
1178,3,3964449,1,457,21198
1179,6,3967832,1,1997,21199
1180,17,3967832,1,60,21200
1181,7,3973347,1,275,21201
1182,10,3973347,1,42,21202
1183,16,3985471,1,19,21203
1184,12,3989932,1,25,21204
1185,13,3989954,1,47,21205
1186,3,3990780,1,165,21206
1187,20,4025888,1,19,21207
1188,7,4025888,16,738,21223
1189,20,4025888,1,247,21224
1190,19,4036829,166,109,21390
1191,20,4038621,1,28,21391
1192,12,4038621,1,570,21392
1193,16,4039417,1,27,21393
1194,4,4047767,1,42,21394
1195,19,4048822,1,27,21395
1196,20,4048822,1,160,21396
1197,14,4051196,1,78,21397
1198,19,4057257,1,372,21398
1199,11,4057262,1,188,21399
1200,14,4057271,489,280,21888
1201,17,4092380,1,19,21889
1202,16,4093150,1,845,21890
1203,20,4102377,1,118,21891
1204,18,4105443,15,226,21906
1205,17,4117150,1,167,21907
1206,16,4121960,1,20,21908
1207,19,4121960,1,180,21909
1208,15,4121964,1,127,21910
1209,16,4123442,11,650,21921
1210,9,4123442,9,97,21930
1211,17,4123442,1,42,21931
1212,19,4125121,1,29,21932
1213,13,4134790,15,157,21947
1214,18,4134807,1,128,21948
1215,9,4134811,1,113,21949
1216,1,4134814,1,57,21950
1217,2,4134814,78,80,22028
1218,15,4139587,11,48,22039
1219,12,4139592,1,30,22040
1220,17,4149381,1,259,22041
1221,7,4162144,3,111,22044
1222,16,4172355,1,41,22045
1223,11,4195161,1,105,22046
1224,5,4206256,1,287,22047
1225,14,4210497,1,87,22048
1226,4,4210502,1,49,22049
1227,1,4217655,1,26,22050
1228,18,4230919,1,160,22051
1229,2,4235470,1,32,22052
1230,13,4235474,1,19,22053
1231,11,4235482,1,240,22054
1232,10,4244116,1,25,22055
1233,2,4244116,11,89,22066
1234,3,4244120,1,38,22067
1235,4,4245760,2,47,22069
1236,3,4245767,1,137,22070
1237,10,4248823,2,72,22072
1238,14,4249557,1,15,22073
1239,11,4250283,1,97,22074
1240,1,4250305,1,284,22075
1241,6,4250317,1,47,22076
1242,17,4253499,1,138,22077
1243,19,4254331,11,189,22088
1244,12,4254334,1,507,22089
1245,10,4257019,1,164,22090
1246,14,4257021,1,31,22091
1247,17,4258835,11,260,22102
1248,15,4258840,1,48,22103
1249,3,4259765,1,88,22104
1250,7,4271471,1,167,22105
1251,8,4272300,1,49,22106
1252,2,4273026,1,97,22107
1253,8,4273026,11,239,22118
1254,8,4275365,17,74,22135
1255,13,4275370,1,196,22136
1256,7,4287457,1,36,22137
1257,5,4288986,1,29,22138
1258,10,4305025,1,438,22139
1259,12,4310243,31,383,22170
1260,10,4310250,1,26,22171
1261,16,4323013,3,111,22174
1262,5,4323033,1,135,22175
1263,12,4335728,8,70,22183
1264,18,4358606,1,182,22184
1265,17,4364004,1,32,22185
1266,11,4364742,1,23,22186
1267,20,4365463,1,480,22187
1268,19,4366232,1,79,22188
1269,10,4367208,1,27,22189
1270,18,4367211,1,157,22190
1271,9,4368589,1,54,22191
1272,1,4368592,1,262,22192
1273,10,4374897,1,19,22193
1274,3,4382915,1,23,22194
1275,16,4394849,1,28,22195
1276,17,4399437,1,78,22196
1277,20,4399446,1,33,22197
1278,9,4401817,15,269,22212
1279,12,4424696,1,182,22213
1280,8,4427596,2,30,22215
1281,4,4427601,1,49,22216
1282,17,4429245,1,164,22217
1283,17,4429248,1,121,22218
1284,5,4429258,1,136,22219
1285,2,4429261,1,85,22220
1286,3,4429266,1,199,22221
1287,1,4429276,1,174,22222
1288,2,4430683,1,51,22223
1289,1,4431479,1,569,22224
1290,2,4431492,50,177,22274
1291,2,4431495,1,669,22275
1292,11,4434363,1,77,22276
1293,1,4454722,1,26,22277
1294,1,4454730,1,265,22278
1295,7,4456203,1,185,22279
1296,7,4456215,1,23,22280
1297,10,4459079,1,1716,22281
1298,18,4460688,17,95,22298
1299,9,4463158,2,22,22300
1300,8,4463172,1,263,22301
1301,7,4467283,1,744,22302
1302,2,4472565,1,32,22303
1303,18,4472565,1,25,22304
1304,15,4472567,1,51,22305
1305,11,4483570,1,126,22306
1306,14,4490599,1,15,22307
1307,1,4492793,1,34,22308
1308,6,4492807,1,123,22309
1309,3,4492807,1,218,22310
1310,6,4495251,11,89,22321
1311,8,4495261,1,174,22322
1312,10,4495263,1,45,22323
1313,4,4495270,1,78,22324
1314,11,4499895,1,26,22325
1315,5,4502114,46,213,22371
1316,15,4511281,1,19,22372
1317,8,4512809,1,641,22373
1318,10,4514578,2,68,22375
1319,12,4515354,1,106,22376
1320,19,4515354,1,486,22377
1321,15,4515359,1,171,22378
1322,8,4520875,1,275,22379
1323,6,4520875,1,160,22380
1324,2,4523068,1,34,22381
1325,2,4529456,2,128,22383
1326,4,4529459,1,37,22384
1327,8,4553701,1,262,22385
1328,10,4563752,1,259,22386
1329,9,4563752,11,129,22397
1330,14,4563754,1,190,22398
1331,8,4564492,1,79,22399
1332,2,4564498,1,223,22400
1333,9,4566809,15,365,22415
1334,7,4576478,15,157,22430
1335,12,4586344,1,116,22431
1336,15,4589297,1,890,22432
1337,20,4589320,1,27,22433
1338,13,4600704,1,22,22434
1339,14,4600709,1,171,22435
1340,8,4602173,1,21,22436
1341,16,4602982,1,116,22437
1342,11,4602988,1,125,22438
1343,6,4602988,11,120,22449
1344,4,4602988,78,80,22527
1345,3,4603854,50,24,22577
1346,14,4606096,15,367,22592
1347,9,4608337,2,3224,22594
1348,10,4608337,1,90,22595
1349,11,4609121,1,213,22596
1350,12,4631858,1,28,22597
1351,15,4631875,1,27,22598
1352,12,4632692,1,191,22599
1353,13,4632696,1,136,22600
1354,16,4636379,1,42,22601
1355,1,4644987,1,44,22602
1356,5,4655704,1,26,22603
1357,6,4658389,1,164,22604
1358,19,4661075,1,164,22605
1359,18,4662715,1,73,22606
1360,5,4662715,11,62,22617
1361,15,4662715,1,104,22618
1362,5,4662715,18,379,22636
1363,6,4662721,1,195,22637
1364,20,4688167,1,28,22638
1365,8,4688991,2,950,22640
1366,11,4696145,1,26,22641
1367,9,4705782,1,16,22642
1368,16,4707433,1,25,22643
1369,3,4707436,1,57,22644
1370,5,4729911,1,114,22645
1371,12,4730649,1,404,22646
1372,15,4730649,15,175,22661
1373,4,4731397,1,73,22662
1374,5,4732351,1,67,22663
1375,11,4732351,1,247,22664
1376,6,4732353,1,22,22665
1377,18,4732353,1,231,22666
1378,2,4732353,1,60,22667
1379,7,4732353,9,221,22676
1380,12,4733200,15,359,22691
1381,12,4733200,1,53,22692
1382,12,4739513,1,163,22693
1383,17,4743775,1,793,22694
1384,12,4748929,1,219,22695
1385,4,4754327,1,32,22696
1386,13,4757102,1,1003,22697
1387,9,4769669,1,61,22698
1388,20,4771910,2,3224,22700
1389,7,4771910,11,62,22711
1390,8,4773398,1,189,22712
1391,10,4773398,1,135,22713
1392,19,4780427,1,15,22714
1393,8,4785261,1,122,22715
1394,2,4800014,1,27,22716
1395,10,4809803,1,259,22717
1396,19,4809805,1,304,22718
1397,7,4812285,1,388,22719
1398,5,4812291,1,117,22720
1399,12,4813050,1,47,22721
1400,9,4817511,1,25,22722
1401,6,4817513,9,85,22731
1402,3,4818307,5,159,22736
1403,19,4819807,55,56,22791
1404,17,4824415,1,1707,22792
1405,18,4824432,2,320,22794
1406,18,4824432,1,180,22795
1407,14,4825860,1,378,22796
1408,15,4834929,15,305,22811
1409,17,4835637,1,156,22812
1410,6,4835637,1,826,22813
1411,12,4835641,1,34,22814
1412,14,4841029,1,333,22815
1413,3,4841799,1,845,22816
1414,7,4844737,1,93,22817
1415,5,4844737,1,171,22818
1416,7,4857108,1,285,22819
1417,6,4865458,1,42,22820
1418,12,4873353,1,42,22821
1419,2,4873361,1,16,22822
1420,12,4873368,15,421,22837
1421,20,4873370,1,290,22838
1422,7,4873370,1,63,22839
1423,15,4897613,1,262,22840
1424,7,4897613,2,379,22842
1425,11,4898530,1,408,22843
1426,19,4899974,2,104,22845
1427,1,4902119,15,351,22860
1428,11,4902135,1,154,22861
1429,16,4903952,1,359,22862
1430,2,4903967,1,280,22863
1431,2,4903984,2,320,22865
1432,12,4903986,1,3336,22866
1433,18,4905301,1,25,22867
1434,5,4910633,1,26,22868
1435,3,4911700,1,30,22869
1436,11,4920307,1,44,22870
1437,19,4920307,1,160,22871
1438,10,4921107,1,437,22872
1439,11,4921107,78,80,22950
1440,19,4922924,1,359,22951
1441,16,4922929,1,171,22952
1442,14,4931564,1,25,22953
1443,3,4941516,1,57,22954
1444,3,4945232,1,51,22955
1445,11,4946287,1,27,22956
1446,6,4951573,8,15,22964
1447,11,4952978,15,150,22979
1448,11,4975716,1,172,22980
1449,9,4979433,1,51,22981
1450,10,4981503,15,163,22996
1451,16,4990729,1,118,22997
1452,1,4991641,1,54,22998
1453,6,4991645,1,24,22999
1454,10,4994797,1,228,23000
1455,4,5004344,1,197,23001
1456,14,5013893,46,239,23047
1457,20,5015707,11,260,23058
1458,9,5015723,1,154,23059
1459,19,5018675,1,890,23060
1460,19,5019384,2,398,23062
1461,20,5019398,1,43,23063
1462,6,5026001,1,271,23064
1463,5,5026763,1,74,23065
1464,4,5026767,1,79,23066
1465,12,5028214,11,2113,23077
1466,19,5030684,2,22,23079
1467,7,5030702,1,2677,23080
1468,15,5035819,1,2114,23081
1469,16,5037347,1,641,23082
1470,8,5037352,15,90,23097
1471,8,5037354,1,37,23098
1472,3,5039224,1,31,23099
1473,17,5046350,4,74,23103
1474,16,5052663,1,163,23104
1475,16,5053456,1,221,23105
1476,11,5063667,1,41,23106
1477,17,5069939,1,301,23107
1478,6,5071769,2,32,23109
1479,16,5071783,1,123,23110
1480,1,5071783,67,207,23177
1481,18,5071783,1,87,23178
1482,18,5074094,15,365,23193
1483,15,5074121,1,71,23194
1484,19,5074121,9,97,23203
1485,12,5074827,15,423,23218
1486,12,5077224,1,17,23219
1487,12,5077982,1,130,23220
1488,8,5077985,1,126,23221
1489,18,5077992,1,209,23222
1490,3,5094049,1,66,23223
1491,12,5094049,40,573,23263
1492,6,5129158,1,19,23264
1493,15,5129163,1,42,23265
1494,2,5129910,1,2792,23266
1495,12,5131736,11,191,23277
1496,11,5131736,50,196,23327
1497,6,5131739,1,267,23328
1498,16,5133347,1,248,23329
1499,1,5134763,11,229,23340
1500,8,5136244,1,1876,23341
1501,20,5136249,1,199,23342
1502,15,5140873,1,26,23343
1503,6,5143128,15,92,23358
1504,7,5143130,1,103,23359
1505,15,5143136,1,27,23360
1506,11,5143914,3,46,23363
1507,5,5147630,1,51,23364
1508,11,5149390,1,93,23365
1509,6,5149390,1,72,23366
1510,20,5150178,1,790,23367
1511,10,5150178,1,189,23368
1512,18,5162121,1,64,23369
1513,14,5162127,1,62,23370
1514,15,5162132,489,126,23859
1515,18,5166740,1,1707,23860
1516,6,5168240,55,56,23915
1517,20,5169703,1,26,23916
1518,10,5176016,1,163,23917
1519,7,5177486,1,19,23918
1520,5,5182711,1,87,23919
1521,1,5182718,1,110,23920
1522,11,5182718,1,58,23921
1523,14,5182725,1,54,23922
1524,17,5182750,1,2187,23923
1525,6,5184219,11,53,23934
1526,15,5184219,11,239,23945
1527,18,5184237,1,254,23946
1528,12,5184237,40,573,23986
1529,7,5186363,2,135,23988
1530,3,5186368,1,49,23989
1531,4,5186374,1,223,23990
1532,18,5186379,1,117,23991
1533,5,5197570,1,231,23992
1534,13,5210333,3,111,23995
1535,16,5210333,32,487,24027
1536,17,5210333,1,71,24028
1537,19,5210336,1,3336,24029
1538,19,5210340,1,119,24030
1539,19,5215246,1,29,24031
1540,16,5215263,1,254,24032
1541,10,5215264,1,231,24033
1542,12,5215286,2,274,24035
1543,6,5215304,1,274,24036
1544,20,5221609,1,19,24037
1545,6,5222301,55,52,24092
1546,1,5222307,1,125,24093
1547,2,5222307,100,286,24193
1548,3,5225226,5,14,24198
1549,18,5225226,1,289,24199
1550,15,5226415,1,457,24200
1551,11,5228722,1,114,24201
1552,11,5228722,40,573,24241
1553,4,5228736,1,263,24242
1554,2,5230060,11,231,24253
1555,15,5232431,15,269,24268
1556,14,5232441,1,284,24269
1557,11,5236346,1,24,24270
1558,4,5242659,1,163,24271
1559,13,5244104,2,104,24273
1560,14,5246257,1,80,24274
1561,20,5246263,1,151,24275
1562,16,5248651,1,278,24276
1563,5,5248651,1,218,24277
1564,5,5260256,1,79,24278
1565,5,5269521,1,37,24279
1566,7,5276564,1,741,24280
1567,7,5280102,1200,482,25480
1568,15,5281943,1,22,25481
1569,5,5282790,15,359,25496
1570,4,5282790,1,79,25497
1571,2,5282800,50,169,25547
1572,5,5282800,169,98,25716
1573,18,5305423,1,45,25717
1574,9,5318288,1,47,25718
1575,1,5318288,67,207,25785
1576,16,5329478,1,231,25786
1577,15,5332061,1,58,25787
1578,10,5333740,1,29,25788
1579,19,5333741,2,379,25790
1580,11,5344931,1,231,25791
1581,10,5344933,1,183,25792
1582,4,5357018,1,89,25793
1583,6,5357755,1,23,25794
1584,5,5362743,1,71,25795
1585,4,5387445,1,116,25796
1586,4,5388516,100,195,25896
1587,11,5388520,1,195,25897
1588,16,5388525,1,136,25898
1589,18,5397751,1,118,25899
1590,11,5405517,1,140,25900
1591,19,5407828,15,365,25915
1592,18,5419432,1,79,25916
1593,15,5420902,1,19,25917
1594,16,5421751,1,52,25918
1595,13,5423895,15,351,25933
1596,18,5435693,1,234,25934
1597,7,5436436,1,292,25935
1598,8,5436436,1,104,25936
1599,7,5436440,1,195,25937
1600,20,5436446,1,314,25938
1601,8,5442492,1,114,25939
1602,11,5444889,1,17,25940
1603,20,5444895,1,78,25941
1604,2,5444905,1,151,25942
1605,14,5446544,2,47,25944
1606,1,5448785,70,150,26014
1607,12,5453165,1,26,26015
1608,20,5456892,1,59,26016
1609,14,5456906,15,671,26031
1610,10,5456909,1,297,26032
1611,8,5456913,1,120,26033
1612,13,5471506,1,275,26034
1613,13,5473389,15,287,26049
1614,6,5474189,1,437,26050
1615,13,5474205,1,45,26051
1616,12,5477386,1,34,26052
1617,20,5478864,11,650,26063
1618,8,5478864,1,245,26064
1619,3,5490807,1,64,26065
1620,20,5503510,1,78,26066
1621,13,5515114,1,79,26067
1622,10,5515118,9,88,26076
1623,14,5523450,1,109,26077
1624,12,5530246,8,13,26085
1625,14,5531317,1,28,26086
1626,5,5540544,1,118,26087
1627,18,5541312,1,79,26088
1628,6,5542036,10,2947,26098
1629,11,5557500,1,34,26099
1630,13,5559504,11,228,26110
1631,11,5582383,1,182,26111
1632,17,5590024,136,69,26247
1633,9,5590029,1,48,26248
1634,7,5590035,1,302,26249
1635,6,5594940,1,29,26250
1636,18,5596385,2,104,26252
1637,5,5611198,1,32,26253
1638,15,5613392,1,34,26254
1639,17,5613404,1,660,26255
1640,14,5613404,2,72,26257
1641,11,5613408,1,42,26258
1642,11,5613426,1,128,26259
1643,5,5617297,1,98,26260
1644,12,5625647,1,42,26261
1645,6,5629008,15,271,26276
1646,8,5651746,1,172,26277
1647,16,5661613,1,2496,26278
1648,16,5663083,1,19,26279
1649,3,5663083,1,60,26280
1650,18,5675453,1,285,26281
1651,19,5675464,1,23,26282
1652,7,5684226,1,229,26283
1653,5,5689789,6,277,26289
1654,12,5691195,2,93,26291
1655,13,5693806,1,286,26292
1656,1,5693806,1,826,26293
1657,15,5694517,50,175,26343
1658,7,5696358,1,22,26344
1659,8,5699529,1,177,26345
1660,1,5699531,1,82,26346
1661,10,5699537,1,223,26347
1662,9,5699548,1,69,26348
1663,17,5706410,1,26,26349
1664,3,5718810,1,20,26350
1665,4,5718811,1,1330,26351
1666,4,5718811,1,58,26352
1667,13,5736148,4,101,26356
1668,4,5755460,1,24,26357
1669,19,5760447,1,71,26358
1670,16,5762759,1,19,26359
1671,9,5763519,11,64,26370
1672,14,5772281,1,229,26371
1673,12,5774025,1,117,26372
1674,13,5775489,1,21,26373
1675,14,5831084,1,2399,26374
1676,18,5831084,1,58,26375
1677,7,5836314,1,272,26376
1678,3,5841702,1,333,26377
1679,8,5841702,14,82,26391
1680,1,5842567,50,24,26441
1681,13,5846712,1,55,26442
1682,20,5848828,1,23,26443
1683,19,5848828,1,82,26444
1684,2,5848834,1,167,26445
1685,17,5854186,1,28,26446
1686,2,5862009,1,350,26447
1687,9,5864376,1,259,26448
1688,5,5865288,1,54,26449
1689,8,5868456,15,793,26464
1690,12,5868457,1,2519,26465
1691,14,5868464,1,78,26466
1692,11,5871825,15,271,26481
1693,2,5872551,2,150,26483
1694,15,5877012,1,25,26484
1695,17,5877012,1,72,26485
1696,19,5877016,1,26,26486
1697,12,5893862,2,77,26488
1698,8,5893864,1,54,26489
1699,4,5896113,2,159,26491
1700,5,5918992,1,182,26492
1701,1,5919779,1,790,26493
1702,5,5921337,11,58,26504
1703,10,5921349,1,565,26505
1704,16,5921349,14,40,26519
1705,1,5926731,1,117,26520
1706,3,5939502,1,102,26521
1707,19,5939502,3,26,26524
1708,3,5949051,46,239,26570
1709,18,5961400,1,308,26571
1710,17,5970740,1,756,26572
1711,5,5970746,1,117,26573
1712,13,5971817,100,195,26673
1713,20,5973255,60,506,26733
1714,14,5973259,100,195,26833
1715,17,5979052,1,358,26834
1716,16,5991139,1,36,26835
1717,11,6000709,1,137,26836
1718,4,6000712,1,126,26837
1719,7,6009519,1,209,26838
1720,20,6010988,1,19,26839
1721,12,6011824,1,27,26840
1722,4,6023900,55,66,26895
1723,4,6023900,1,78,26896
1724,7,6023906,1,151,26897
1725,19,6049334,1,30,26898
1726,1,6073577,1,262,26899
1727,14,6073581,1,34,26900
1728,8,6073581,290,90,27190
1729,10,6075092,50,183,27240
1730,20,6076159,1,30,27241
1731,19,6077647,1,189,27242
1732,18,6077650,1,262,27243
1733,13,6077657,1,117,27244
1734,2,6078394,2,127,27246
1735,20,6078399,1,43,27247
1736,9,6082273,1,28,27248
1737,20,6083678,15,150,27263
1738,15,6085093,11,229,27274
1739,9,6103871,1,1284,27275
1740,11,6103871,5,76,27280
1741,16,6103879,1,25,27281
1742,18,6103879,40,573,27321
1743,9,6116451,1,27,27322
1744,6,6116453,1,121,27323
1745,15,6116458,1,203,27324
1746,10,6119668,2,206,27326
1747,19,6120394,2,150,27328
1748,11,6120394,32,487,27360
1749,13,6125003,1,1707,27361
1750,14,6125012,1,151,27362
1751,18,6125012,15,110,27377
1752,13,6126657,1,164,27378
1753,8,6126678,1,132,27379
1754,1,6126682,1,19,27380
1755,5,6135849,1,19,27381
1756,4,6137748,1,33,27382
1757,12,6142583,1,177,27383
1758,10,6142587,1,113,27384
1759,18,6144014,1,378,27385
1760,10,6144049,1,235,27386
1761,4,6155592,1,98,27387
1762,5,6157621,1,61,27388
1763,2,6160832,2,206,27390
1764,16,6165819,1,71,27391
1765,19,6165824,1,29,27392
1766,11,6165824,11,120,27403
1767,12,6167978,1,80,27404
1768,1,6167978,3,237,27407
1769,7,6170847,1,77,27408
1770,9,6171574,1,45,27409
1771,3,6173508,1,34,27410
1772,15,6176408,2,30,27412
1773,1,6178973,1,22,27413
1774,9,6186319,1,95,27414
1775,17,6186319,1,388,27415
1776,1,6187008,1,373,27416
1777,13,6187008,15,123,27431
1778,4,6187777,1,79,27432
1779,11,6187777,15,110,27447
1780,20,6187777,78,80,27525
1781,19,6190505,1,154,27526
1782,15,6190505,1,296,27527
1783,20,6192017,50,183,27577
1784,17,6192022,1,22,27578
1785,19,6192027,1,188,27579
1786,2,6194399,16,1692,27595
1787,6,6198018,1,21,27596
1788,20,6210590,1,27,27597
1789,2,6210598,1,196,27598
1790,18,6210600,1,54,27599
1791,10,6210600,1,189,27600
1792,7,6226064,1,34,27601
1793,18,6232821,1,105,27602
1794,8,6234348,1,641,27603
1795,7,6235184,1,27,27604
1796,17,6235189,1,171,27605
1797,19,6237343,3,74,27608
1798,9,6240506,1,116,27609
1799,5,6240513,1,180,27610
1800,19,6240530,1,27,27611
1801,8,6240530,1,79,27612
1802,20,6242726,1,1310,27613
1803,2,6250117,1,23,27614
1804,1,6256164,1,114,27615
1805,20,6276220,1,23,27616
1806,10,6276223,1,103,27617
1807,16,6277082,1,626,27618
1808,14,6278694,1,175,27619
1809,3,6278694,11,64,27630
1810,7,6281468,1,1003,27631
1811,2,6309368,1,52,27632
1812,14,6310082,1,2476,27633
1813,14,6311033,1,193,27634
1814,12,6311033,1,78,27635
1815,5,6319640,1,44,27636
1816,8,6321337,16,928,27652
1817,2,6321337,1,171,27653
1818,3,6322895,11,58,27664
1819,15,6324504,1,36,27665
1820,7,6337369,1,47,27666
1821,9,6356147,1,1284,27667
1822,17,6361787,1,602,27668
1823,4,6361789,1,30,27669
1824,20,6363204,11,229,27680
1825,16,6363211,1,26,27681
1826,9,6366228,1,24,27682
1827,10,6366248,1,60,27683
1828,7,6366248,11,61,27694
1829,5,6369167,5,14,27699
